sourceID,sourceAddress,sourceType,sourceLocation,destinationServiceAddress,destinationServiceType,destinationLocation,accessedNodeAddress,accessedNodeType,operation,value,timestamp,normality
tempin2,/agent2/tempin2,/sensorService,BedroomParents,/agent2/tempin2,/sensorService,BedroomParents,/agent2/tempin2,/sensorService,write,19.7862,1520032057363,normal
lightcontrol14,/agent14/lightcontrol14,/lightControler,Showerroom,/agent14/movement14,/movementSensor,Showerroom,/agent14/movement14/movement,/derived/boolean,read,0,1520032057497,normal
lightcontrol1,/agent1/lightcontrol1,/lightControler,BedroomChildren,/agent1/movement1,/movementSensor,BedroomChildren,/agent1/movement1/movement,/derived/boolean,read,0,1520032057712,normal
tempin20,/agent20/tempin20,/sensorService,room_1,/agent20/tempin20,/sensorService,room_1,/agent20/tempin20,/sensorService,write,20.343,1520032057763,normal
lightcontrol6,/agent6/lightcontrol6,/lightControler,Bathroom,/agent6/movement6,/movementSensor,Bathroom,/agent6/movement6/movement,/derived/boolean,read,1,1520032057917,normal
heatingcontrol1,/agent3/heatingcontrol1,/thermostat,Dinningroom,/agent3/heatingcontrol1,/thermostat,Dinningroom,/agent3/heatingcontrol1,/thermostat,write,1,1520032058655,normal
lightcontrol20,/agent20/lightcontrol20,/lightControler,room_1,/agent20/movement20,/movementSensor,room_1,/agent20/movement20/movement,/derived/boolean,read,0,1520032058819,normal
tempin6,/agent6/tempin6,/sensorService,Bathroom,/agent6/tempin6,/sensorService,Bathroom,/agent6/tempin6,/sensorService,write,20.091,1520032059075,normal
tempin1,/agent1/tempin1,/sensorService,BedroomChildren,/agent1/tempin1,/sensorService,BedroomChildren,/agent1/tempin1,/sensorService,write,20.0299,1520032059219,normal
tempin11,/agent11/tempin11,/sensorService,Watterroom,/agent11/tempin11,/sensorService,Watterroom,/agent11/tempin11,/sensorService,write,20.2464,1520032059659,normal
lightcontrol4,/agent4/lightcontrol4,/lightControler,Kitchen,/agent4/movement4,/movementSensor,Kitchen,/agent4/movement4/movement,/derived/boolean,read,0,1520032061494,normal
lightcontrol10,/agent10/lightcontrol10,/lightControler,Livingroom,/agent10/movement10,/movementSensor,Livingroom,/agent10/movement10/movement,/derived/boolean,read,0,1520032062458,normal
doorlock2,/agent10/doorlock2,/doorLockService,Livingroom,/agent10/doorlock2,/doorLockService,Livingroom,/agent10/doorlock2/open,/basic/text,write,false,1520032064231,normal
lightcontrol2,/agent2/lightcontrol2,/lightControler,BedroomParents,/agent2/movement2,/movementSensor,BedroomParents,/agent2/movement2/movement,/derived/boolean,read,1,1520032065881,normal
tempin3,/agent3/tempin3,/sensorService,Dinningroom,/agent3/tempin3,/sensorService,Dinningroom,/agent3/tempin3,/sensorService,write,19.7993,1520032066598,normal
tempin13,/agent13/tempin13,/sensorService,Bedroom,/agent13/tempin13,/sensorService,Bedroom,/agent13/tempin13,/sensorService,write,20.3671,1520032066650,normal
lightcontrol11,/agent11/lightcontrol11,/lightControler,Watterroom,/agent11/movement11,/movementSensor,Watterroom,/agent11/movement11/movement,/derived/boolean,read,0,1520032067521,normal
tempin5,/agent5/tempin5,/sensorService,Garage,/agent5/tempin5,/sensorService,Garage,/agent5/tempin5,/sensorService,write,20.0516,1520032067869,normal
lightcontrol12,/agent12/lightcontrol12,/lightControler,Entrance,/agent12/movement12,/movementSensor,Entrance,/agent12/movement12/movement,/derived/boolean,read,0,1520032068669,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,10,1520032069960,normal
tempin10,/agent10/tempin10,/sensorService,Livingroom,/agent10/tempin10,/sensorService,Livingroom,/agent10/tempin10,/sensorService,write,20.1174,1520032070432,normal
lightcontrol5,/agent5/lightcontrol5,/lightControler,Garage,/agent5/movement5,/movementSensor,Garage,/agent5/movement5/movement,/derived/boolean,read,1,1520032070504,normal
lightcontrol3,/agent3/lightcontrol3,/lightControler,Dinningroom,/agent3/movement3,/movementSensor,Dinningroom,/agent3/movement3/movement,/derived/boolean,read,1,1520032071252,normal
lightcontrol22,/agent22/lightcontrol22,/lightControler,room_3,/agent22/movement22,/movementSensor,room_3,/agent22/movement22/movement,/derived/boolean,read,0,1520032071416,normal
doorlock1,/agent3/doorlock1,/doorLockService,Dinningroom,/agent3/doorlock1,/doorLockService,Dinningroom,/agent3/doorlock1/open,/basic/text,write,false,1520032074839,normal
tempin23,/agent23/tempin23,/sensorService,room_4,/agent23/tempin23,/sensorService,room_4,/agent23/tempin23,/sensorService,write,20,1520032074921,normal
tempin4,/agent4/tempin4,/sensorService,Kitchen,/agent4/tempin4,/sensorService,Kitchen,/agent4/tempin4,/sensorService,write,20.0521,1520032075741,normal
lightcontrol13,/agent13/lightcontrol13,/lightControler,Bedroom,/agent13/movement13,/movementSensor,Bedroom,/agent13/movement13/movement,/derived/boolean,read,0,1520032075854,normal
tempin21,/agent21/tempin21,/sensorService,room_2,/agent21/tempin21,/sensorService,room_2,/agent21/tempin21,/sensorService,write,19.6478,1520032076356,normal
lightcontrol21,/agent21/lightcontrol21,/lightControler,room_2,/agent21/movement21,/movementSensor,room_2,/agent21/movement21/movement,/derived/boolean,read,0,1520032077566,normal
doorlock3,/agent12/doorlock3,/doorLockService,Entrance,/agent12/doorlock3,/doorLockService,Entrance,/agent12/doorlock3/open,/basic/text,read,false,1520032077627,normal
doorlock5,/agent21/doorlock5,/doorLockService,room_2,/agent21/doorlock5,/doorLockService,room_2,/agent21/doorlock5/open,/basic/text,read,false,1520032077781,normal
doorlock3,/agent12/doorlock3,/doorLockService,Entrance,/agent12/doorlock3,/doorLockService,Entrance,/agent12/doorlock3/open,/basic/text,subscribe,org.ds2os.vsl.core.utils.AddressParameters@463d9146,1520032077873,normal
doorlock5,/agent21/doorlock5,/doorLockService,room_2,/agent21/doorlock5,/doorLockService,room_2,/agent21/doorlock5/open,/basic/text,subscribe,org.ds2os.vsl.core.utils.AddressParameters@699d52f5,1520032077873,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,10,1520032078488,normal
doorlock4,/agent20/doorlock4,/doorLockService,room_1,/agent20/doorlock4,/doorLockService,room_1,/agent20/doorlock4/open,/basic/text,read,false,1520032078837,normal
doorlock4,/agent20/doorlock4,/doorLockService,room_1,/agent20/doorlock4,/doorLockService,room_1,/agent20/doorlock4/open,/basic/text,subscribe,org.ds2os.vsl.core.utils.AddressParameters@273343f8,1520032078847,normal
tempin20,/agent20/tempin20,/sensorService,room_1,/agent20/tempin20,/sensorService,room_1,/agent20/tempin20,/sensorService,write,20.4989,1520032079595,normal
tempin2,/agent2/tempin2,/sensorService,BedroomParents,/agent2/tempin2,/sensorService,BedroomParents,/agent2/tempin2,/sensorService,write,19.7072,1520032079985,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,10,1520032080098,normal
lightcontrol14,/agent14/lightcontrol14,/lightControler,Showerroom,/agent14/movement14,/movementSensor,Showerroom,/agent14/movement14/movement,/derived/boolean,read,0,1520032080395,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charging,/basic/text,read,false,1520032080743,normal
lightcontrol6,/agent6/lightcontrol6,/lightControler,Bathroom,/agent6/movement6,/movementSensor,Bathroom,/agent6/movement6/movement,/derived/boolean,read,1,1520032080979,normal
tempin14,/agent14/tempin14,/sensorService,Showerroom,/agent14/tempin14,/sensorService,Showerroom,/agent14/tempin14,/sensorService,write,19.5762,1520032081174,normal
doorlock2,/agent10/doorlock2,/doorLockService,Livingroom,/agent10/doorlock2,/doorLockService,Livingroom,/agent10/doorlock2/open,/basic/text,read,false,1520032081215,normal
lightcontrol1,/agent1/lightcontrol1,/lightControler,BedroomChildren,/agent1/movement1,/movementSensor,BedroomChildren,/agent1/movement1/movement,/derived/boolean,read,0,1520032081297,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charging,/basic/text,read,false,1520032081451,normal
doorlock2,/agent10/doorlock2,/doorLockService,Livingroom,/agent10/doorlock2,/doorLockService,Livingroom,/agent10/doorlock2/open,/basic/text,subscribe,org.ds2os.vsl.core.utils.AddressParameters@181ae4a8,1520032082004,normal
lightcontrol4,/agent4/lightcontrol4,/lightControler,Kitchen,/agent4/movement4,/movementSensor,Kitchen,/agent4/movement4/movement,/derived/boolean,read,0,1520032082886,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,10,1520032083009,normal
lightcontrol20,/agent20/lightcontrol20,/lightControler,room_1,/agent20/movement20,/movementSensor,room_1,/agent20/movement20/movement,/derived/boolean,read,0,1520032084095,normal
tempin1,/agent1/tempin1,/sensorService,BedroomChildren,/agent1/tempin1,/sensorService,BedroomChildren,/agent1/tempin1,/sensorService,write,20.3848,1520032084167,normal
tempin6,/agent6/tempin6,/sensorService,Bathroom,/agent6/tempin6,/sensorService,Bathroom,/agent6/tempin6,/sensorService,write,19.5774,1520032084218,normal
tempin11,/agent11/tempin11,/sensorService,Watterroom,/agent11/tempin11,/sensorService,Watterroom,/agent11/tempin11,/sensorService,write,19.5849,1520032084228,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,write,9,1520032084310,normal
lightcontrol10,/agent10/lightcontrol10,/lightControler,Livingroom,/agent10/movement10,/movementSensor,Livingroom,/agent10/movement10/movement,/derived/boolean,read,0,1520032085202,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,9,1520032086606,normal
battery5,/agent12/battery5,/batteryService,Entrance,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,10,1520032086627,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,subscribe,org.ds2os.vsl.core.utils.AddressParameters@5c494e7d,1520032087098,normal
lightcontrol2,/agent2/lightcontrol2,/lightControler,BedroomParents,/agent2/movement2,/movementSensor,BedroomParents,/agent2/movement2/movement,/derived/boolean,read,1,1520032087949,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,9,1520032088011,normal
lightcontrol11,/agent11/lightcontrol11,/lightControler,Watterroom,/agent11/movement11,/movementSensor,Watterroom,/agent11/movement11/movement,/derived/boolean,read,0,1520032088564,normal
tempin5,/agent5/tempin5,/sensorService,Garage,/agent5/tempin5,/sensorService,Garage,/agent5/tempin5,/sensorService,write,20.115,1520032089353,normal
battery6,/agent12/battery6,/batteryService,Entrance,/agent12/battery6,/batteryService,Entrance,/agent12/battery6/charge,/basic/number,read,10,1520032089784,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,9,1520032089825,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charging,/basic/text,read,false,1520032091711,normal
tempin13,/agent13/tempin13,/sensorService,Bedroom,/agent13/tempin13,/sensorService,Bedroom,/agent13/tempin13,/sensorService,write,19.8014,1520032091957,normal
tempin3,/agent3/tempin3,/sensorService,Dinningroom,/agent3/tempin3,/sensorService,Dinningroom,/agent3/tempin3,/sensorService,write,20.1056,1520032091998,normal
lightcontrol5,/agent5/lightcontrol5,/lightControler,Garage,/agent5/movement5,/movementSensor,Garage,/agent5/movement5/movement,/derived/boolean,read,1,1520032092162,normal
lightcontrol12,/agent12/lightcontrol12,/lightControler,Entrance,/agent12/movement12,/movementSensor,Entrance,/agent12/movement12/movement,/derived/boolean,read,0,1520032092234,normal
lightcontrol3,/agent3/lightcontrol3,/lightControler,Dinningroom,/agent3/movement3,/movementSensor,Dinningroom,/agent3/movement3/movement,/derived/boolean,read,1,1520032092449,normal
tempin10,/agent10/tempin10,/sensorService,Livingroom,/agent10/tempin10,/sensorService,Livingroom,/agent10/tempin10,/sensorService,write,20.1907,1520032092674,normal
lightcontrol22,/agent22/lightcontrol22,/lightControler,room_3,/agent22/movement22,/movementSensor,room_3,/agent22/movement22/movement,/derived/boolean,read,0,1520032094786,normal
battery3,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3/charge,/basic/number,read,10,1520032094991,normal
doorlock1,/agent3/doorlock1,/doorLockService,Dinningroom,/agent3/doorlock1,/doorLockService,Dinningroom,/agent3/doorlock1/open,/basic/text,read,false,1520032095647,normal
doorlock1,/agent3/doorlock1,/doorLockService,Dinningroom,/agent3/doorlock1,/doorLockService,Dinningroom,/agent3/doorlock1/open,/basic/text,subscribe,org.ds2os.vsl.core.utils.AddressParameters@6876d7bb,1520032095760,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,10,1520032096016,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,10,1520032096477,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,subscribe,org.ds2os.vsl.core.utils.AddressParameters@4ff97c45,1520032096610,normal
lightcontrol13,/agent13/lightcontrol13,/lightControler,Bedroom,/agent13/movement13,/movementSensor,Bedroom,/agent13/movement13/movement,/derived/boolean,read,0,1520032096887,normal
tempin23,/agent23/tempin23,/sensorService,room_4,/agent23/tempin23,/sensorService,room_4,/agent23/tempin23,/sensorService,write,20.3084,1520032096959,normal
tempin4,/agent4/tempin4,/sensorService,Kitchen,/agent4/tempin4,/sensorService,Kitchen,/agent4/tempin4,/sensorService,write,20.0278,1520032096979,normal
tempin21,/agent21/tempin21,/sensorService,room_2,/agent21/tempin21,/sensorService,room_2,/agent21/tempin21,/sensorService,write,19.7077,1520032097102,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery6,/batteryService,Entrance,/agent12/battery6/charge,/basic/number,read,10,1520032097113,normal
battery5,/agent12/battery5,/batteryService,Entrance,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charging,/basic/text,read,false,1520032097348,normal
battery5,/agent12/battery5,/batteryService,Entrance,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,10,1520032098845,normal
battery5,/agent12/battery5,/batteryService,Entrance,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,subscribe,org.ds2os.vsl.core.utils.AddressParameters@3ebb34ed,1520032098865,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charging,/basic/text,read,false,1520032098906,normal
battery6,/agent12/battery6,/batteryService,Entrance,/agent12/battery6,/batteryService,Entrance,/agent12/battery6/charging,/basic/text,read,false,1520032099040,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,10,1520032099368,normal
lightcontrol21,/agent21/lightcontrol21,/lightControler,room_2,/agent21/movement21,/movementSensor,room_2,/agent21/movement21/movement,/derived/boolean,read,0,1520032099450,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3/charge,/basic/number,read,10,1520032099685,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,10,1520032099747,normal
battery2,/agent5/battery2,/batteryService,Garage,/agent5/battery2,/batteryService,Garage,/agent5/battery2/charge,/basic/number,read,10,1520032100731,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,write,9,1520032100782,normal
battery3,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3/charging,/basic/text,read,false,1520032100854,normal
tempin20,/agent20/tempin20,/sensorService,room_1,/agent20/tempin20,/sensorService,room_1,/agent20/tempin20,/sensorService,write,20.4617,1520032101541,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charging,/basic/text,read,false,1520032101828,normal
lightcontrol14,/agent14/lightcontrol14,/lightControler,Showerroom,/agent14/movement14,/movementSensor,Showerroom,/agent14/movement14/movement,/derived/boolean,read,0,1520032101858,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,9,1520032102115,normal
lightcontrol6,/agent6/lightcontrol6,/lightControler,Bathroom,/agent6/movement6,/movementSensor,Bathroom,/agent6/movement6/movement,/derived/boolean,read,1,1520032102176,normal
tempin14,/agent14/tempin14,/sensorService,Showerroom,/agent14/tempin14,/sensorService,Showerroom,/agent14/tempin14,/sensorService,write,20.1326,1520032102217,normal
lightcontrol1,/agent1/lightcontrol1,/lightControler,BedroomChildren,/agent1/movement1,/movementSensor,BedroomChildren,/agent1/movement1/movement,/derived/boolean,read,0,1520032102453,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,9,1520032102576,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,10,1520032102904,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charging,/basic/text,read,false,1520032102935,normal
tempin2,/agent2/tempin2,/sensorService,BedroomParents,/agent2/tempin2,/sensorService,BedroomParents,/agent2/tempin2,/sensorService,write,20.4977,1520032103406,normal
battery5,/agent12/battery5,/batteryService,Entrance,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,9,1520032103857,normal
lightcontrol4,/agent4/lightcontrol4,/lightControler,Kitchen,/agent4/movement4,/movementSensor,Kitchen,/agent4/movement4/movement,/derived/boolean,read,0,1520032103929,normal
lightcontrol20,/agent20/lightcontrol20,/lightControler,room_1,/agent20/movement20,/movementSensor,room_1,/agent20/movement20/movement,/derived/boolean,read,0,1520032105190,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,write,9,1520032105302,normal
tempin29,/agent29/tempin29,/sensorService,room_10,/agent29/tempin29,/sensorService,room_10,/agent29/tempin29,/sensorService,write,20.0972,1520032107639,normal
tempin1,/agent1/tempin1,/sensorService,BedroomChildren,/agent1/tempin1,/sensorService,BedroomChildren,/agent1/tempin1,/sensorService,write,19.8093,1520032107680,normal
tempin11,/agent11/tempin11,/sensorService,Watterroom,/agent11/tempin11,/sensorService,Watterroom,/agent11/tempin11,/sensorService,write,20.3011,1520032107691,normal
tempin6,/agent6/tempin6,/sensorService,Bathroom,/agent6/tempin6,/sensorService,Bathroom,/agent6/tempin6,/sensorService,write,20.3369,1520032107691,normal
lightcontrol10,/agent10/lightcontrol10,/lightControler,Livingroom,/agent10/movement10,/movementSensor,Livingroom,/agent10/movement10/movement,/derived/boolean,read,0,1520032108429,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,9,1520032109382,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charging,/basic/text,read,false,1520032109679,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,9,1520032109843,normal
tempin5,/agent5/tempin5,/sensorService,Garage,/agent5/tempin5,/sensorService,Garage,/agent5/tempin5,/sensorService,write,20.0796,1520032110427,normal
lightcontrol2,/agent2/lightcontrol2,/lightControler,BedroomParents,/agent2/movement2,/movementSensor,BedroomParents,/agent2/movement2/movement,/derived/boolean,read,1,1520032110694,normal
lightcontrol11,/agent11/lightcontrol11,/lightControler,Watterroom,/agent11/movement11,/movementSensor,Watterroom,/agent11/movement11/movement,/derived/boolean,read,0,1520032110899,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,9,1520032111012,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,write,8,1520032111729,normal
battery2,/agent5/battery2,/batteryService,Garage,/agent5/battery2,/batteryService,Garage,/agent5/battery2/charging,/basic/text,read,false,1520032111760,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,8,1520032112631,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,8,1520032112713,normal
battery6,/agent12/battery6,/batteryService,Entrance,/agent12/battery6,/batteryService,Entrance,/agent12/battery6/charge,/basic/number,read,10,1520032113164,normal
battery6,/agent12/battery6,/batteryService,Entrance,/agent12/battery6,/batteryService,Entrance,/agent12/battery6/charge,/basic/number,subscribe,org.ds2os.vsl.core.utils.AddressParameters@2c82b391,1520032113205,normal
lightcontrol12,/agent12/lightcontrol12,/lightControler,Entrance,/agent12/movement12,/movementSensor,Entrance,/agent12/movement12/movement,/derived/boolean,read,0,1520032113318,normal
tempin3,/agent3/tempin3,/sensorService,Dinningroom,/agent3/tempin3,/sensorService,Dinningroom,/agent3/tempin3,/sensorService,write,19.7635,1520032113369,normal
battery3,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3/charge,/basic/number,read,10,1520032113595,normal
lightcontrol3,/agent3/lightcontrol3,/lightControler,Dinningroom,/agent3/movement3,/movementSensor,Dinningroom,/agent3/movement3/movement,/derived/boolean,read,1,1520032113728,normal
battery3,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3/charge,/basic/number,subscribe,org.ds2os.vsl.core.utils.AddressParameters@61ba9b2b,1520032113769,normal
lightcontrol5,/agent5/lightcontrol5,/lightControler,Garage,/agent5/movement5,/movementSensor,Garage,/agent5/movement5/movement,/derived/boolean,read,1,1520032113882,normal
tempin10,/agent10/tempin10,/sensorService,Livingroom,/agent10/tempin10,/sensorService,Livingroom,/agent10/tempin10,/sensorService,write,20.3052,1520032114066,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,9,1520032114312,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charging,/basic/text,read,false,1520032115112,normal
tempin13,/agent13/tempin13,/sensorService,Bedroom,/agent13/tempin13,/sensorService,Bedroom,/agent13/tempin13,/sensorService,write,20.1297,1520032115491,normal
lightcontrol22,/agent22/lightcontrol22,/lightControler,room_3,/agent22/movement22,/movementSensor,room_3,/agent22/movement22/movement,/derived/boolean,read,0,1520032115522,normal
battery2,/agent5/battery2,/batteryService,Garage,/agent5/battery2,/batteryService,Garage,/agent5/battery2/charge,/basic/number,read,10,1520032116383,normal
battery2,/agent5/battery2,/batteryService,Garage,/agent5/battery2,/batteryService,Garage,/agent5/battery2/charge,/basic/number,subscribe,org.ds2os.vsl.core.utils.AddressParameters@715cced,1520032116567,normal
lightcontrol13,/agent13/lightcontrol13,/lightControler,Bedroom,/agent13/movement13,/movementSensor,Bedroom,/agent13/movement13/movement,/derived/boolean,read,0,1520032117941,normal
lightcontrol28,/agent28/lightcontrol28,/lightControler,room_9,/agent28/movement28,/movementSensor,room_9,/agent28/movement28/movement,/derived/boolean,read,0,1520032118320,normal
battery5,/agent12/battery5,/batteryService,Entrance,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,9,1520032118904,normal
battery5,/agent12/battery5,/batteryService,Entrance,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charging,/basic/text,read,false,1520032119068,normal
tempin21,/agent21/tempin21,/sensorService,room_2,/agent21/tempin21,/sensorService,room_2,/agent21/tempin21,/sensorService,write,19.7849,1520032119611,normal
tempin4,/agent4/tempin4,/sensorService,Kitchen,/agent4/tempin4,/sensorService,Kitchen,/agent4/tempin4,/sensorService,write,19.9097,1520032119755,normal
tempin23,/agent23/tempin23,/sensorService,room_4,/agent23/tempin23,/sensorService,room_4,/agent23/tempin23,/sensorService,write,20.1704,1520032119950,normal
lightcontrol21,/agent21/lightcontrol21,/lightControler,room_2,/agent21/movement21,/movementSensor,room_2,/agent21/movement21/movement,/derived/boolean,read,0,1520032120411,normal
battery6,/agent12/battery6,/batteryService,Entrance,/agent12/battery6,/batteryService,Entrance,/agent12/battery6/charge,/basic/number,read,10,1520032121282,normal
battery6,/agent12/battery6,/batteryService,Entrance,/agent12/battery6,/batteryService,Entrance,/agent12/battery6/charging,/basic/text,read,false,1520032121538,normal
tempin14,/agent14/tempin14,/sensorService,Showerroom,/agent14/tempin14,/sensorService,Showerroom,/agent14/tempin14,/sensorService,write,20.3,1520032123455,normal
tempin20,/agent20/tempin20,/sensorService,room_1,/agent20/tempin20,/sensorService,room_1,/agent20/tempin20,/sensorService,write,19.9473,1520032123732,normal
lightcontrol1,/agent1/lightcontrol1,/lightControler,BedroomChildren,/agent1/movement1,/movementSensor,BedroomChildren,/agent1/movement1/movement,/derived/boolean,read,0,1520032124142,normal
tempin2,/agent2/tempin2,/sensorService,BedroomParents,/agent2/tempin2,/sensorService,BedroomParents,/agent2/tempin2,/sensorService,write,20.117,1520032124183,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,8,1520032124593,normal
lightcontrol14,/agent14/lightcontrol14,/lightControler,Showerroom,/agent14/movement14,/movementSensor,Showerroom,/agent14/movement14/movement,/derived/boolean,read,0,1520032124777,normal
lightcontrol4,/agent4/lightcontrol4,/lightControler,Kitchen,/agent4/movement4,/movementSensor,Kitchen,/agent4/movement4/movement,/derived/boolean,read,0,1520032124839,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charging,/basic/text,read,false,1520032124921,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charging,/basic/text,read,false,1520032124982,normal
lightcontrol6,/agent6/lightcontrol6,/lightControler,Bathroom,/agent6/movement6,/movementSensor,Bathroom,/agent6/movement6/movement,/derived/boolean,read,1,1520032125075,normal
battery3,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3/charge,/basic/number,read,10,1520032125187,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,9,1520032125679,normal
battery3,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3/charging,/basic/text,read,false,1520032125741,normal
lightcontrol20,/agent20/lightcontrol20,/lightControler,room_1,/agent20/movement20,/movementSensor,room_1,/agent20/movement20/movement,/derived/boolean,read,0,1520032126059,normal
